Cliente_ID,Frecuencia,Transaccionalidad,Ingresos,Cluster
2771,18.0,2139.16,892.0,0
2772,11.0,963.36,764.0,2
2773,6.0,905.48,512.62,1
2774,20.0,1509.88,1234.42,0
2775,5.0,43.78,703.2,1
2776,10.0,295.13,158.0,1
2777,31.0,2215.93,888.34,0
2778,2.0,8.85,2500.0,2
2779,3.0,188.95,0.0,1
2780,3.0,2.58,1722.35,2
2781,7.0,183.87,0.0,1
2783,1.0,0.02,2500.0,2
2784,6.0,401.09,1161.0,2
2785,20.0,3386.43,988.95,0
2786,9.0,289.62,150.0,1
2787,12.0,1465.18,150.0,1
2788,2.0,20.09,1022.18,2
2789,1.0,0.02,1500.0,2
2790,16.0,1839.69,1054.48,0
2791,28.0,7080.52,1660.0,0
2793,16.0,2840.85,1311.0,0
2794,17.0,1248.89,833.77,0
2795,1.0,0.03,0.0,1
2796,30.0,2882.83,2212.12,0
2799,6.0,1745.58,886.03,2
2800,8.0,3300.74,1980.34,2
2801,12.0,2018.68,850.0,0
2803,8.0,381.36,338.0,1
2804,9.0,1160.74,807.63,2
2805,7.0,250.0,178.0,1
2806,30.0,1723.64,1852.37,0
2807,24.0,2546.22,1100.0,0
2808,3.0,93.23,0.0,1
2809,20.0,4045.84,1959.92,0
2810,18.0,767.39,592.17,1
2811,14.0,1955.3,945.6,0
2812,6.0,844.68,980.0,2
2813,4.0,43.12,1705.0,2
2814,30.0,1983.87,815.32,0
2815,1.0,0.02,1060.0,2
2816,18.0,1687.95,850.0,0
2817,9.0,664.29,1142.16,2
2818,5.0,258.19,150.0,1
2819,3.0,5368.0,0.0,0
2820,15.0,2888.36,674.32,0
2821,17.0,1479.3,832.77,0
2822,16.0,758.98,278.0,1
2823,12.0,1221.18,833.77,2
2824,22.0,1490.37,788.0,0
2826,17.0,1260.93,258.0,1
2828,6.0,258.99,178.0,1
2829,2.0,36.89,1200.0,2
2830,8.0,285.8,800.0,2
2831,32.0,2578.56,1180.05,0
2832,15.0,2124.52,1911.95,2
2835,29.0,6221.4,849.15,0
2837,5.0,585.08,519.06,1
2838,3.0,52.03,0.0,1
2839,1.0,0.31,0.0,1
2840,34.0,2821.83,1210.29,0
2842,19.0,1584.53,674.09,0
2843,6.0,290.73,1003.72,2
2844,8.0,498.49,1022.18,2
2845,3.0,119.74,900.0,2
2846,1.0,0.07,0.0,1
2847,7.0,1428.6,701.41,1
2848,2.0,19.71,0.0,1
2849,9.0,1818.8,874.53,2
2850,14.0,2149.94,931.0,0
2851,21.0,2112.68,936.03,0
2853,13.0,1514.65,976.77,2
2854,10.0,326.34,240.0,1
2855,17.0,2461.43,1200.0,0
2857,7.0,1590.72,819.0,2
2858,23.0,5045.35,1410.14,0
2859,6.0,388.18,700.0,1
2862,1.0,0.02,1813.0,2
2863,13.0,2087.9,807.63,0
2864,26.0,3808.75,150.0,0
2865,18.0,3900.72,860.69,0
2866,10.0,1808.09,1200.0,2
2867,1.0,0.02,473.4,1
2868,5.0,208.47,158.0,1
2869,6.0,596.96,0.0,1
2870,2.0,60.1,1550.0,2
2871,1.0,0.62,0.0,1
2872,1.0,0.02,1022.18,2
2873,1.0,0.02,703.88,1
2875,3.0,1658.36,2000.0,2
2877,1.0,7.82,2146.16,2
2878,2.0,29.72,0.0,1
2879,5.0,321.44,178.0,1
2880,28.0,3062.52,1019.51,0
2881,32.0,3641.75,1125.0,0
2882,28.0,6712.27,1524.31,0
2884,35.0,1785.86,1231.03,0
2886,2.0,543.14,0.0,1
2887,4.0,345.73,1552.55,2
2888,26.0,5411.24,1477.43,0
2889,5.0,1104.77,410.0,1
2890,6.0,170.1,2315.84,2
2891,18.0,1947.1,986.0,0
2892,1.0,2.48,980.0,2
2895,11.0,2002.19,728.72,0
2896,13.0,1908.65,626.21,0
2897,14.0,1708.72,1224.11,2
2898,14.0,3951.91,2000.0,0
2899,7.0,283.37,280.0,1
2901,1.0,0.02,150.0,1
2902,15.0,1359.24,860.69,0
2903,5.0,285.55,150.0,1
2905,3.0,901.69,1500.0,2
2906,3.0,2197.45,0.0,1
2907,28.0,1453.19,743.85,0
2908,4.0,149.33,1101.35,2
2910,8.0,1688.87,822.61,2
2913,1.0,0.02,900.0,2
2915,18.0,4219.72,150.0,0
2916,2.0,168.11,1778.0,2
2917,10.0,1177.57,1288.46,2
2918,14.0,526.07,684.0,1
2920,3.0,314.63,1522.51,2
2921,14.0,1829.78,969.12,0
2922,11.0,1645.85,1003.72,2
2923,13.0,7051.17,1130.61,0
2924,18.0,2035.79,1022.0,0
2925,18.0,3463.05,1566.92,0
2926,1.0,0.02,2000.0,2
2927,13.0,2789.38,1000.0,0
2928,10.0,481.41,180.0,1
2929,4.0,269.4,573.31,1
2930,3.0,88.12,885.85,2
2931,33.0,4719.04,158.0,0
2932,22.0,2642.61,855.55,0
2933,2.0,19.71,0.0,1
2935,22.0,1215.22,870.0,0
2936,3.0,72.84,0.0,1
2938,14.0,2247.6,920.67,0
2939,7.0,1808.15,860.0,2
2940,1.0,0.02,340.0,1
2941,2.0,0.03,1750.0,2
2942,1.0,0.02,800.0,2
2943,3.0,89.97,0.0,1
2944,5.0,308.15,150.0,1
2945,17.0,2028.8,819.16,0
2946,15.0,5839.0,1570.0,0
2948,7.0,359.64,158.0,1
2949,1.0,0.02,0.0,1
2950,6.0,530.68,674.59,1
2951,18.0,2074.17,986.0,0
2952,21.0,2430.03,805.0,0
2954,6.0,1168.65,158.0,1
2955,3.0,120.73,2045.39,2
2956,15.0,7800.17,1616.21,0
2957,16.0,1485.88,0.0,1
2958,15.0,1601.33,800.0,0
2959,2.0,3.22,1097.0,2
2960,12.0,7204.78,449.79,0
2961,13.0,2192.21,1014.94,0
2962,8.0,2162.68,2084.0,2
2963,8.0,242.71,1086.0,2
2964,12.0,1084.37,2014.32,2
2965,10.0,1712.78,874.53,2
2966,1.0,0.02,1400.0,2
2967,1.0,1.64,1500.0,2
2968,17.0,6564.7,1300.0,0
2969,4.0,153.99,893.0,2
2970,22.0,2233.76,833.77,0
2971,1.0,0.02,0.0,1
2972,30.0,4040.45,1212.64,0
2973,26.0,2694.28,771.09,0
2974,15.0,1584.74,150.0,1
2975,12.0,4045.17,819.16,0
2976,21.0,1947.08,954.51,0
2977,6.0,379.2,740.95,1
2978,3.0,253.38,800.0,2
2979,26.0,1868.38,856.84,0
2980,3.0,66.76,1343.28,2
2981,36.0,3147.08,927.41,0
2982,3.0,178.62,178.0,1
2983,2.0,19.71,0.0,1
2985,33.0,3188.23,986.03,0
2986,4.0,184.79,1130.61,2
2988,2.0,19.71,750.0,1
2990,11.0,7437.26,1250.0,0
2991,12.0,2741.28,661.42,0
2992,2.0,1.03,450.0,1
2993,1.0,0.03,0.0,1
2994,11.0,1455.76,819.0,2
2995,2.0,103.13,2050.0,2
2996,13.0,1885.9,607.43,0
2997,1.0,0.02,0.0,1
2998,8.0,899.68,819.0,2
3000,17.0,1673.66,150.0,1
3001,31.0,2475.51,800.0,0
3002,1.0,0.02,50.0,1
3003,13.0,830.03,1218.14,2
3004,9.0,1804.85,462.0,1
3005,13.0,1980.16,601.13,0
3006,2.0,60.03,670.0,1
3007,1.0,0.02,1600.0,2
3008,10.0,1997.33,0.0,1
3009,14.0,5591.61,1646.46,0
3010,11.0,2500.74,860.0,0
3011,1.0,0.07,1530.0,2
3012,8.0,756.8,715.06,1
3014,9.0,361.46,280.0,1
3015,1.0,0.02,820.0,2
3016,2.0,19.71,1110.61,2
3017,21.0,3509.57,937.62,0
3019,2.0,38.95,969.12,2
3020,10.0,1818.71,980.0,2
3021,1.0,0.02,960.54,2
3022,11.0,1001.98,1867.31,2
3023,21.0,635.89,360.0,1
3024,29.0,2376.11,1117.0,0
3025,19.0,1780.36,962.12,0
3026,13.0,1057.01,540.0,1
3027,12.0,1353.22,1050.0,2
3028,2.0,0.04,1482.04,2
3029,14.0,1968.05,807.63,0
3031,3.0,35.98,0.0,1
3032,8.0,1022.72,651.1,1
3033,15.0,866.71,158.0,1
3034,1.0,0.02,1588.0,2
3035,9.0,1531.63,830.0,2
3036,19.0,2167.24,849.15,0
3037,4.0,336.76,1015.0,2
3038,5.0,252.26,961.81,2
3039,9.0,233.03,278.0,1
3040,13.0,322.81,158.0,1
3041,10.0,789.76,843.0,2
3042,3.0,706.4,0.0,1
3043,13.0,602.11,180.0,1
3044,6.0,924.78,554.55,1
3045,4.0,46.12,750.0,1
3046,2.0,19.71,0.0,1
3047,7.0,2843.04,800.42,0
3048,8.0,1167.09,1558.0,2
3049,20.0,1690.03,833.77,0
3050,25.0,30.63,2350.0,2
3051,1.0,0.07,1385.0,2
3052,18.0,1548.11,819.16,0
3053,3.0,158.71,158.0,1
3054,11.0,1957.8,1015.0,2
3055,11.0,288.97,150.0,1
3056,31.0,2723.08,1257.0,0
3059,4.0,1206.93,730.0,2
3060,7.0,1629.09,0.0,1
3061,9.0,145.52,950.0,2
3062,15.0,2499.3,1090.62,0
3063,10.0,2767.56,1700.08,2
3064,5.0,233.78,746.21,1
3065,23.0,3927.13,716.26,0
3066,27.0,2590.98,819.16,0
3067,24.0,2909.67,1003.72,0
3068,18.0,2114.46,1850.0,0
3069,18.0,3824.73,1243.09,0
3070,25.0,2499.68,980.0,0
3073,19.0,1828.33,874.53,0
3074,8.0,1693.89,2150.0,2
3075,18.0,2284.3,953.72,0
3076,16.0,1892.09,954.51,0
3077,8.0,244.48,700.0,1
3078,2.0,200.93,0.0,1
3079,3.0,30.02,2223.0,2
3080,1.0,0.03,0.0,1
3082,1.0,0.02,100.0,1
3084,27.0,1785.43,849.15,0
3085,4.0,487.89,1042.13,2
3086,2.0,19.72,1130.0,2
3087,6.0,3541.73,1477.43,2
3088,6.0,967.52,732.58,1
3089,1.0,0.03,1550.0,2
3090,27.0,2361.48,1009.75,0
3091,23.0,1722.27,860.69,0
3092,25.0,1882.26,1525.2,0
3093,15.0,391.13,208.0,1
3094,10.0,622.21,1630.0,2
3095,8.0,1248.94,533.21,1
3096,11.0,741.23,378.98,1
3097,5.0,228.98,278.0,1
3098,10.0,3432.38,0.0,1
3100,29.0,3449.39,1257.49,0
3101,15.0,878.76,1060.0,2
3102,12.0,1325.27,0.0,1
3103,23.0,2505.29,860.69,0
3104,7.0,258.56,158.0,1
3106,5.0,1586.87,840.0,2
3107,11.0,2099.08,993.81,2
3108,4.0,12.13,1500.0,2
3109,11.0,1610.31,807.63,2
3111,11.0,186.2,803.68,2
3112,3.0,903.87,376.9,1
3113,17.0,1814.84,2214.0,2
3114,1.0,0.02,800.0,2
3115,4.0,1043.81,1430.66,2
3116,14.0,2035.39,2124.15,2
3117,9.0,640.83,0.0,1
3119,30.0,2353.7,849.15,0
3120,1.0,0.02,200.0,1
3121,10.0,2445.35,716.0,0
3122,9.0,693.5,2475.47,2
3124,13.0,1646.93,807.63,0
3126,19.0,1840.65,160.0,0
3127,9.0,877.41,0.0,1
3128,3.0,933.36,740.0,1
3129,18.0,1552.27,819.16,0
3130,4.0,273.74,394.42,1
3132,13.0,908.04,158.0,1
3133,23.0,2714.53,976.66,0
3134,18.0,1840.69,811.47,0
3135,17.0,1697.76,833.77,0
3136,16.0,1653.95,769.0,0
3137,36.0,2207.96,929.07,0
3138,26.0,2338.1,1070.62,0
3139,4.0,587.64,1020.0,2
3142,9.0,1161.9,1494.0,2
3143,12.0,2083.87,974.03,0
3144,18.0,4223.96,2124.09,0
3145,10.0,1543.25,1807.0,2
3146,23.0,4042.33,2176.59,0
3147,14.0,2063.45,1101.51,0
3148,12.0,1978.25,2036.0,2
3149,7.0,858.44,150.0,1
3150,1.0,0.02,2014.0,2
3151,5.0,180.35,1200.0,2
3152,20.0,2411.21,2152.12,0
3153,16.0,2829.75,792.0,0
3154,1.0,0.02,800.0,2
3155,15.0,1070.07,208.0,1
3156,11.0,1762.76,1110.61,2
3158,22.0,3263.2,1416.5,0
3159,6.0,1707.07,942.03,2
3160,9.0,1824.71,2181.47,2
3161,8.0,976.64,849.0,2
3163,2.0,1.31,0.0,1
3164,1.0,0.03,677.39,1
3165,26.0,1894.15,819.16,0
3166,8.0,326.71,158.0,1
3167,32.0,1426.88,1757.27,0
3168,11.0,2073.55,968.55,2
3169,5.0,295.64,158.0,1
3170,28.0,4085.96,1152.23,0
3171,3.0,157.81,158.0,1
3172,16.0,1919.21,819.16,0
3173,14.0,2502.93,511.78,0
3174,25.0,2497.06,790.0,0
3175,17.0,1483.55,600.0,0
3176,4.0,1600.04,650.0,1
3178,17.0,1128.64,1050.77,2
3179,3.0,0.13,300.0,1
3181,16.0,2446.67,986.0,0
3183,16.0,1958.47,1886.03,2
3184,31.0,5267.31,807.63,0
3185,21.0,1578.72,819.0,0
3190,29.0,2723.72,995.77,0
3191,20.0,3987.54,1418.46,0
3192,2.0,10.3,400.0,1
3194,1.0,0.02,800.0,2
3195,15.0,1996.48,711.63,0
3196,3.0,596.36,395.0,1
3197,27.0,3484.1,800.0,0
3198,3.0,40.33,893.75,2
3201,3.0,1.37,150.0,1
3202,7.0,230.22,150.0,1
3203,1.0,0.02,969.12,2
3204,8.0,1065.78,725.0,1
3205,22.0,5155.52,589.0,0
3206,22.0,2227.72,969.12,0
3207,1.0,0.02,1680.0,2
3208,15.0,3546.39,1214.43,0
3209,25.0,2464.81,807.63,0
3210,19.0,548.53,200.0,1
3211,19.0,1927.2,807.0,0
3212,18.0,2182.09,849.0,0
3213,16.0,1253.9,877.33,0
3214,9.0,677.16,435.0,1
3215,26.0,2417.32,807.0,0
3216,17.0,1243.78,158.0,1
3217,9.0,487.62,807.0,2
3218,18.0,2201.43,937.59,0
3219,13.0,671.47,156.0,1
3220,9.0,298.87,150.0,1
3221,14.0,1245.47,703.68,1
3223,1.0,0.57,1000.0,2
3224,3.0,2003.99,2176.17,2
3225,23.0,2871.53,1022.18,0
3226,1.0,0.02,1170.0,2
3228,21.0,3150.78,969.0,0
3229,4.0,178.97,278.0,1
3230,16.0,2028.62,1326.03,0
3231,24.0,2120.12,644.89,0
3233,32.0,2693.11,849.15,0
3234,4.0,293.32,754.56,1
3235,28.0,6725.55,0.0,0
3236,1.0,0.31,1782.0,2
3237,1.0,0.02,681.0,1
3238,24.0,3564.13,639.46,0
3239,17.0,4763.01,1003.72,0
3240,1.0,0.02,0.0,1
3241,1.0,0.02,1857.0,2
3242,6.0,1186.52,722.4,1
3243,23.0,5845.53,783.77,0
3244,8.0,209.53,158.0,1
3245,13.0,1200.0,606.45,1
3247,17.0,2439.58,150.0,0
3248,2.0,40.0,1472.12,2
3249,9.0,1228.42,807.63,2
3250,7.0,354.02,433.93,1
3251,15.0,1070.23,168.0,1
3252,17.0,1123.55,623.76,0
3253,19.0,1764.23,807.63,0
3254,23.0,6327.34,860.69,0
3255,31.0,3255.02,2250.88,0
3256,1.0,0.02,0.0,1
3258,7.0,2047.09,0.0,1
3259,1.0,0.02,1452.0,2
3260,11.0,4042.41,942.13,0
3261,10.0,463.92,150.0,1
3262,13.0,1858.8,920.67,0
3263,21.0,5236.82,1569.28,0
3264,1.0,0.02,300.0,1
3265,9.0,882.43,810.28,2
3266,11.0,1715.83,887.0,2
3267,13.0,2078.56,860.69,0
3268,7.0,575.82,1886.54,2
3269,1.0,0.02,0.0,1
3270,24.0,4684.25,682.08,0
3271,2.0,19.71,784.0,1
3272,15.0,1753.4,849.15,0
3273,2.0,1.02,650.0,1
3274,26.0,4422.39,928.33,0
3275,26.0,1853.58,819.16,0
3276,10.0,2950.01,2539.31,2
3277,7.0,1430.75,965.36,2
3278,26.0,2652.39,675.53,0
3279,5.0,212.01,980.39,2
3280,7.0,358.6,1390.71,2
3282,2.0,19.71,0.0,1
3283,4.0,254.93,999.01,2
3284,12.0,1843.93,892.79,2
3285,13.0,1065.07,969.12,2
3286,1.0,0.02,700.0,1
3287,26.0,5868.07,762.0,0
3288,24.0,3608.74,687.59,0
3289,2.0,7.02,600.0,1
3290,29.0,2092.06,769.12,0
3292,15.0,4438.91,819.16,0
3293,17.0,1266.67,807.63,0
3294,21.0,1606.29,819.16,0
3295,8.0,2109.58,822.35,2
3296,2.0,19.71,2350.0,2
3297,12.0,3418.69,1214.0,0
3298,26.0,2159.51,807.0,0
3299,15.0,1949.85,700.0,0
3300,5.0,622.36,268.06,1
3303,11.0,1360.58,160.0,1
3304,13.0,2081.48,1243.0,2
3305,8.0,298.86,150.0,1
3306,6.0,743.84,630.7,1
3308,18.0,1922.23,1003.72,0
3309,13.0,2320.66,1130.0,0
3310,22.0,1871.32,1236.03,0
3311,3.0,377.96,180.0,1
3312,5.0,1541.9,1860.0,2
3313,6.0,1035.01,947.27,2
3314,2.0,19.71,2100.0,2
3315,8.0,872.47,488.0,1
3316,26.0,1842.23,819.16,0
3317,4.0,39.43,0.0,1
3318,29.0,5835.73,860.69,0
3319,1.0,0.02,150.0,1
3320,12.0,1315.97,850.0,2
3321,12.0,800.26,480.0,1
3322,21.0,1745.98,904.52,0
3323,1.0,0.02,700.0,1
3324,11.0,1875.48,1860.0,2
3325,6.0,831.42,2039.0,2
3326,3.0,157.81,150.0,1
3327,8.0,323.35,150.0,1
3329,4.0,329.46,0.0,1
3330,23.0,1746.61,150.0,0
3331,3.0,92.53,247.0,1
3332,19.0,2260.07,860.69,0
3333,2.0,104.11,1120.0,2
3334,14.0,5201.0,1152.81,0
3335,3.0,76.22,0.0,1
3336,3.0,41.01,0.0,1
3338,21.0,2255.56,0.0,0
3339,8.0,111.04,1559.09,2
3340,8.0,1179.03,807.63,2
3342,31.0,1486.06,929.41,0
3343,17.0,3225.77,833.77,0
3345,1.0,0.09,0.0,1
3346,2.0,69.71,150.0,1
3347,1.0,0.03,100.0,1
3348,25.0,5185.53,741.0,0
3349,11.0,845.11,680.6,1
3350,8.0,1181.15,777.87,2
3351,1.0,0.02,1385.0,2
3352,1.0,0.02,1200.0,2
3353,3.0,300.53,1568.0,2
3355,23.0,2776.17,1280.56,0
3356,8.0,259.11,1120.0,2
3358,17.0,2016.58,977.49,0
3359,7.0,190.22,2400.0,2
3360,5.0,1288.15,580.0,1
3361,35.0,1850.0,807.63,0
3362,8.0,179.2,849.0,2
3363,4.0,538.23,410.2,1
3364,1.0,0.02,200.0,1
3367,8.0,373.41,158.0,1
3369,8.0,1409.6,1022.18,2
3370,5.0,132.22,994.32,2
3372,6.0,1765.19,872.48,2
3373,2.0,2.18,2100.0,2
3375,9.0,750.84,569.69,1
3376,21.0,4860.5,954.51,0
3377,1.0,0.02,2100.0,2
3378,6.0,179.18,150.0,1
3380,1.0,0.12,150.0,1
3381,9.0,1733.68,842.0,2
3382,6.0,1714.87,904.52,2
3385,8.0,1917.18,970.0,2
3386,1.0,0.02,1201.03,2
3387,9.0,1584.86,879.0,2
3388,18.0,1899.27,833.77,0
3389,9.0,1344.08,540.0,1
3390,1.0,0.1,0.0,1
3391,28.0,2887.7,749.51,0
3392,33.0,2790.81,800.0,0
3393,15.0,1163.12,1135.38,2
3394,24.0,4317.24,1800.0,0
3396,18.0,2697.82,158.0,0
3397,1.0,0.02,150.0,1
3398,25.0,5424.57,807.63,0
3399,1.0,0.02,0.0,1
3400,6.0,1750.43,425.8,1
3401,18.0,1824.66,791.12,0
3402,4.0,26.94,2020.0,2
3403,8.0,856.58,1765.0,2
3404,1.0,0.03,2100.0,2
3405,8.0,1187.54,698.2,1
3406,5.0,132.88,986.03,2
3407,23.0,2163.39,849.15,0
3409,1.0,0.03,0.0,1
3410,2.0,210.58,800.0,2
3411,13.0,3342.82,1310.53,0
3412,6.0,318.18,150.0,1
3413,17.0,708.05,365.74,1
3415,14.0,2113.67,1041.44,0
3416,5.0,304.23,1003.72,2
3417,1.0,0.09,0.0,1
3418,11.0,1639.89,874.53,2
3419,6.0,561.64,1700.0,2
3421,8.0,1707.47,120.0,1
3422,15.0,2148.67,0.0,1
3424,13.0,1924.9,807.63,0
3425,6.0,260.07,157.0,1
3426,32.0,2126.22,1632.19,0
3427,29.0,1831.17,849.15,0
3428,24.0,4445.48,969.12,0
3430,24.0,2762.14,150.0,0
3431,25.0,396.99,150.0,1
3433,13.0,2178.55,1002.68,0
3434,1.0,0.02,1020.0,2
3435,9.0,278.16,150.0,1
3436,5.0,774.76,1445.13,2
3438,18.0,1736.9,677.93,0
3439,14.0,620.87,1200.0,2
3440,32.0,2816.03,1257.49,0
3441,11.0,609.85,240.0,1
3442,7.0,936.25,536.0,1
3443,2.0,74.43,794.48,2
3444,31.0,1384.94,819.0,0
3446,15.0,1489.28,959.38,0
3448,32.0,2058.53,740.0,0
3449,33.0,2567.78,794.88,0
3450,12.0,5683.7,1800.0,0
3451,11.0,1973.52,1066.0,2
3452,32.0,4989.65,1697.52,0
3453,2.0,0.04,0.0,1
3454,19.0,391.12,150.0,1
3455,17.0,1874.84,819.16,0
3456,31.0,2580.58,833.79,0
3457,30.0,4599.85,885.54,0
3458,4.0,43.12,760.0,1
3459,25.0,1831.15,854.21,0
3460,3.0,565.12,1401.59,2
3461,10.0,378.89,150.0,1
3462,14.0,1604.51,1540.58,2
3463,26.0,2375.0,860.69,0
3464,17.0,1596.11,643.34,0
3465,12.0,1127.61,1464.32,2
3466,16.0,2893.01,0.0,0
3468,10.0,2911.29,684.42,0
3469,5.0,1126.32,762.16,2
3470,29.0,2513.05,861.62,0
3471,18.0,1827.48,0.0,1
3473,6.0,317.75,400.0,1
3474,7.0,695.58,577.46,1
3476,27.0,1777.6,800.0,0
3477,2.0,1760.76,2109.58,2
3478,16.0,2351.73,1130.61,0
3479,14.0,2042.56,856.0,0
3480,7.0,900.63,160.0,1
3482,24.0,2558.11,1022.18,0
3483,15.0,3430.28,847.63,0
3484,14.0,1303.58,833.77,2
3485,22.0,3864.87,960.0,0
3486,12.0,1431.1,1351.05,2
3487,7.0,1169.91,700.0,1
3488,24.0,2923.89,936.03,0
3489,21.0,4224.42,819.16,0
3490,4.0,240.2,1300.0,2
3492,4.0,1195.62,1284.0,2
3493,4.0,46.12,1309.76,2
3494,12.0,2006.14,1043.2,2
3495,7.0,1573.47,1258.0,2
3496,35.0,2192.82,900.0,0
3497,27.0,2302.12,1234.42,0
3498,17.0,1984.77,1003.72,0
3499,9.0,1826.86,1054.48,2
3500,15.0,1898.57,819.16,0
3501,16.0,1831.73,849.15,0
3502,11.0,2574.08,1193.43,0
3503,2.0,19.71,0.0,1
3505,31.0,3911.81,0.0,0
3506,1.0,0.02,156.0,1
3507,1.0,0.02,200.0,1
3508,5.0,1902.65,2310.0,2
3509,8.0,342.81,180.0,1
3510,27.0,182.34,0.0,1
3511,13.0,1670.01,1003.72,2
3513,6.0,1521.2,160.0,1
3514,6.0,537.16,513.0,1
3515,1.0,0.02,2250.0,2
3516,8.0,1086.06,692.0,1
3517,1.0,0.31,1850.0,2
3518,19.0,1583.75,862.56,0
3519,1.0,0.02,1500.0,2
3520,5.0,2125.34,890.0,2
3521,26.0,1919.51,807.63,0
3522,13.0,1673.56,1985.94,2
3523,10.0,560.41,0.0,1
3524,26.0,2939.78,950.0,0
3526,33.0,1793.87,804.63,0
3527,11.0,1836.58,819.0,2
3528,12.0,1920.73,860.0,0
3529,10.0,1626.69,944.02,2
3530,13.0,2225.93,1518.0,2
3531,1.0,0.03,1900.0,2
3532,10.0,1877.94,920.67,2
3533,18.0,1433.13,850.0,0
3534,19.0,1435.69,824.76,0
3535,3.0,0.14,1218.68,2
3536,29.0,2080.73,807.0,0
3537,2.0,524.62,1365.0,2
3538,2.0,19.71,150.0,1
3539,4.0,5.04,2000.0,2
3540,7.0,841.91,1597.76,2
3541,3.0,40.47,1380.0,2
3542,26.0,1364.68,819.16,0
3543,37.0,6079.67,807.63,0
3544,4.0,609.72,1000.0,2
3545,15.0,3235.15,1643.97,0
3546,23.0,2937.34,1003.72,0
3547,6.0,584.03,406.52,1
3548,18.0,2788.81,1098.0,0
3549,30.0,1700.07,807.63,0
3550,11.0,762.83,1022.18,2
3551,2.0,1.02,366.0,1
3552,3.0,13.63,485.55,1
3553,5.0,80.4,681.0,1
3554,18.0,4471.19,1400.0,0
3555,1.0,0.02,800.0,2
3556,1.0,0.02,660.0,1
3557,27.0,2372.41,888.37,0
3558,8.0,666.85,1132.0,2
3559,21.0,2433.28,701.69,0
3560,5.0,417.81,807.63,2
3561,9.0,94.66,920.44,2
3562,27.0,1874.65,804.63,0
3563,1.0,0.02,900.0,2
3564,17.0,528.4,158.0,1
3565,21.0,1130.0,1120.0,0
3566,14.0,5892.24,1003.72,0
3567,12.0,1987.62,954.0,2
3568,4.0,297.8,150.0,1
3569,15.0,1580.61,1235.0,2
3570,3.0,178.76,230.0,1
3571,1.0,0.02,2500.0,2
3572,18.0,1859.7,1014.94,0
3573,12.0,1971.22,0.0,1
3574,12.0,2443.38,786.44,0
3576,33.0,1647.9,807.63,0
3577,17.0,4778.94,458.0,0
3579,11.0,1410.78,0.0,1
3580,21.0,2743.41,1369.17,0
3581,5.0,3.93,2421.7,2
3582,13.0,1707.31,870.0,0
3583,12.0,1412.1,452.91,1
3584,2.0,19.71,150.0,1
3585,2.0,19.71,959.38,2
3586,13.0,2238.55,1008.98,0
3587,5.0,179.54,1022.0,2
3588,28.0,3917.41,975.0,0
3589,16.0,1920.15,1333.73,0
3590,11.0,449.88,150.0,1
3591,1.0,0.02,0.0,1
3593,35.0,1869.04,860.69,0
3594,2.0,30.0,2220.0,2
3595,25.0,849.61,0.0,1
3596,29.0,2290.14,180.0,0
3598,6.0,282.69,158.0,1
3599,3.0,944.31,667.0,1
3600,29.0,2440.37,977.0,0
3601,3.0,600.75,985.0,2
3602,32.0,2206.82,819.16,0
3603,4.0,1.66,1375.37,2
3604,11.0,508.97,1200.0,2
3605,32.0,992.61,823.71,0
3606,13.0,1216.94,650.18,1
3607,19.0,7876.45,689.88,0
3609,6.0,704.82,840.0,2
3610,5.0,180.37,1639.31,2
3611,22.0,2025.42,874.53,0
3612,3.0,72.5,150.0,1
3614,11.0,1013.08,327.39,1
3615,18.0,1223.93,150.0,1
3616,16.0,3459.47,807.63,0
3617,17.0,1463.99,360.27,1
3618,28.0,1982.38,175.0,0
3619,7.0,850.17,512.22,1
3621,5.0,4324.3,2430.0,2
3622,2.0,0.04,1200.0,2
3623,4.0,172.24,733.33,1
3624,18.0,2638.75,750.0,0
3625,5.0,219.5,0.0,1
3626,3.0,293.74,1250.0,2
3627,21.0,5555.43,964.16,0
3628,6.0,741.6,556.07,1
3629,5.0,281.77,150.0,1
3630,35.0,2415.34,833.77,0
3632,19.0,1849.52,1951.4,0
3633,12.0,1638.1,1041.03,2
3634,7.0,1685.42,860.69,2
3635,4.0,168.85,0.0,1
3636,14.0,1276.5,574.37,1
3637,4.0,314.37,750.0,1
3638,2.0,300.32,0.0,1
3639,8.0,329.4,1794.0,2
3640,1.0,0.02,1622.95,2
3642,1.0,0.02,123.39,1
3645,13.0,4963.26,1200.25,0
3646,8.0,805.79,1260.0,2
3647,7.0,3006.88,1480.0,2
3648,1.0,0.03,1250.0,2
3649,12.0,1505.75,707.25,2
3650,16.0,1884.25,1100.0,0
3652,15.0,4500.77,972.18,0
3653,21.0,1777.04,1003.72,0
3654,26.0,3977.3,860.0,0
3655,1.0,0.02,621.0,1
3656,2.0,0.04,769.0,1
3658,8.0,411.2,1022.18,2
3659,28.0,1921.46,819.16,0
3660,9.0,2000.66,920.67,2
3661,4.0,49.7,1700.0,2
3662,16.0,1412.08,860.69,0
3664,5.0,461.56,1163.0,2
3665,8.0,1575.54,819.16,2
3666,14.0,434.37,750.0,1
3667,21.0,2016.98,664.0,0
3668,2.0,19.71,517.09,1
3669,18.0,2305.76,1257.49,0
3670,13.0,309.81,158.0,1
3671,5.0,876.98,1022.18,2
3673,10.0,1431.05,1313.46,2
3674,17.0,1637.89,749.0,0
